상가업소번호,상호명,시도명,도로명,행정동명,시군구명,경도,위도
MA010120220809926957,공차제주연동점,제주특별자치도,제주특별자치도 제주시 신광로,연동,제주시,126.49026652961,33.4889395021931
MA010120220809926150,카페이에르바,제주특별자치도,제주특별자치도 제주시 조천읍 신촌남1길,조천읍,제주시,126.618853349333,33.5275391840133
MA010120220809917822,노기다제주특별자치도의회점,제주특별자치도,제주특별자치도 제주시 문연로,연동,제주시,126.499565412552,33.490437981805
MA010120220809915425,플랜비스터디룸,제주특별자치도,제주특별자치도 제주시 중앙로,이도2동,제주시,126.538022141603,33.4905602674819
MA010120220809921151,에이드롭커피,제주특별자치도,제주특별자치도 서귀포시 남원읍 태위로,남원읍,서귀포시,126.67471726249,33.2753730905528
MA010120220809908489,트리앤,제주특별자치도,제주특별자치도 제주시 조천읍 조함해안로,조천읍,제주시,126.673746791577,33.543987739758
MA010120220809920246,제주애견카페왈구억점,제주특별자치도,제주특별자치도 서귀포시 대정읍 중산간서로,대정읍,서귀포시,126.293032214374,33.2794776378875
MA010120220809920256,컴포즈커피제주아라점,제주특별자치도,제주특별자치도 제주시 중앙로,아라동,제주시,126.544974246002,33.4759801405553
MA010120220809942457,브릭스제주,제주특별자치도,제주특별자치도 제주시 구좌읍 김녕로2길,구좌읍,제주시,126.742915109496,33.5546181665303
MA010120220809952706,칼라,제주특별자치도,제주특별자치도 제주시 화삼북로2길,화북동,제주시,126.576680499818,33.515618420705
MA010120220809881643,카페느슨,제주특별자치도,제주특별자치도 서귀포시 중산간서로356번길,대천동,서귀포시,126.475110981382,33.2626268642013
MA010120220809887888,제주트립티,제주특별자치도,제주특별자치도 제주시 정실동길,오라동,제주시,126.51381606392,33.4646820500762
MA010120220809887895,규와이너리,제주특별자치도,제주특별자치도 제주시 구좌읍 동복로,구좌읍,제주시,126.715042094095,33.5526998707165
MA010120220810018927,272커피,제주특별자치도,제주특별자치도 제주시 서광로,이도2동,제주시,126.52542527847,33.4997810416298
MA010120220810010831,그리니티,제주특별자치도,제주특별자치도 제주시 신설로9길,이도2동,제주시,126.544799571334,33.4929204778034
MA010120220810002510,아슬로즈,제주특별자치도,제주특별자치도 제주시 다랑곶4길,노형동,제주시,126.476415050889,33.4912619533686
MA010120220809985615,신촌구옥,제주특별자치도,제주특별자치도 제주시 조천읍 신촌3길,조천읍,제주시,126.618522478191,33.534246010271
MA010120220809999411,스윗카페우도,제주특별자치도,제주특별자치도 제주시 우도면 우도로,우도면,제주시,126.951102625571,33.4936567375286
MA010120220809992103,20세기소년,제주특별자치도,제주특별자치도 제주시 동광로1길,이도1동,제주시,126.529602678808,33.5014108216482
MA010120220809984102,러스티아일랜드,제주특별자치도,제주특별자치도 제주시 조천읍 남조로,조천읍,제주시,126.645040786848,33.5284554856376
MA010120220810031922,카페인중독제주,제주특별자치도,제주특별자치도 제주시 전농로,이도1동,제주시,126.525828297996,33.5048134675053
MA010120220810036123,까메까메까망이,제주특별자치도,제주특별자치도 제주시 애월읍 엄수로,애월읍,제주시,126.379012356318,33.4731590694253
MA010120220810021456,화의기억,제주특별자치도,제주특별자치도 제주시 애월읍 납읍로,애월읍,제주시,126.328504290084,33.4395370425773
MA010120220810039406,루페이퍼,제주특별자치도,제주특별자치도 서귀포시 대정읍 서삼중로,대정읍,서귀포시,126.191722790463,33.2772192680255
MA010120220810023168,디저트39,제주특별자치도,제주특별자치도 제주시 노형3길,노형동,제주시,126.475917821059,33.4827037487445
MA010120220809972023,청담스터디카페,제주특별자치도,제주특별자치도 제주시 절물1길,외도동,제주시,126.431696403266,33.4893879847197
MA010120220809980928,서서히,제주특별자치도,제주특별자치도 제주시 동광로16길,이도2동,제주시,126.539098616921,33.5046922423552
MA010120220809964628,월드카페,제주특별자치도,제주특별자치도 제주시 한림읍 한림북동길,한림읍,제주시,126.263942280462,33.4173883448733
MA010120220810099115,엔제리너스제주,제주특별자치도,제주특별자치도 제주시 중앙로,이도2동,제주시,126.532539966535,33.4955255213554
MA010120220810093197,너와의첫여행,제주특별자치도,제주특별자치도 제주시 애월읍 장소로,애월읍,제주시,126.384539939163,33.4506198561252
MA010120220810085790,피카,제주특별자치도,제주특별자치도 제주시 진동로5길,화북동,제주시,126.564123648141,33.5212368684807
MA010120220810096064,봄봄도두점,제주특별자치도,제주특별자치도 제주시 도공로,도두동,제주시,126.465805936484,33.5034241935414
MA010120220810089950,커피동굴,제주특별자치도,제주특별자치도 제주시 사라봉길,건입동,제주시,126.539164430561,33.5146099939692
MA010120220810069354,벌크커피서귀포,제주특별자치도,제주특별자치도 서귀포시 일주동로,천지동,서귀포시,126.557147111023,33.2522978666142
MA010120220810066872,아이올레인포레스트,제주특별자치도,제주특별자치도 제주시 구좌읍 덕행로,구좌읍,제주시,126.787767878905,33.5183688332109
MA010120220810074220,더3스페이스,제주특별자치도,제주특별자치도 제주시 애월읍 평화로,애월읍,제주시,126.380666123375,33.3994080337831
MA010120220810061937,세화인,제주특별자치도,제주특별자치도 제주시 구좌읍 세화3길,구좌읍,제주시,126.856008831392,33.5261936661953
MA010120220810104183,플레이스엉물,제주특별자치도,제주특별자치도 제주시 구좌읍 종달논길,구좌읍,제주시,126.900660296622,33.4896324562196
MA010120220810109614,센잇,제주특별자치도,제주특별자치도 제주시 관덕로8길,이도1동,제주시,126.523604660698,33.5119184896643
MA010120220810105805,더캐슬,제주특별자치도,제주특별자치도 제주시 삼무로3길,연동,제주시,126.493915861651,33.4905051974884
MA010120220810103783,올디너리,제주특별자치도,제주특별자치도 제주시 서광로28길,이도2동,제주시,126.527357128829,33.498760610496
MA010120220810104844,카페하모,제주특별자치도,제주특별자치도 서귀포시 대정읍 동일하모로149번길,대정읍,서귀포시,126.247654869642,33.2261065038907
MA010120220810115312,카페효주,제주특별자치도,제주특별자치도 제주시 관덕로,삼도2동,제주시,126.520209816509,33.5127348510908
MA010120220810051109,갤러리카페꽃담,제주특별자치도,제주특별자치도 제주시 애월읍 부룡수길,애월읍,제주시,126.357167737166,33.4753918272478
MA010120220810046247,이디야커피제주,제주특별자치도,제주특별자치도 서귀포시 남원읍 남태해안로,남원읍,서귀포시,126.719586765341,33.2782323732279
MA010120220810051442,사계풍경포시즌,제주특별자치도,제주특별자치도 서귀포시 안덕면 산방로,안덕면,서귀포시,126.310619298637,33.236551424682
MA010120220810056679,제주아모제,제주특별자치도,제주특별자치도 서귀포시 최영로,대륜동,서귀포시,126.512728636591,33.2334409970375
MA010120220810046571,삼양다방,제주특별자치도,제주특별자치도 제주시 일주동로,삼양동,제주시,126.586415138582,33.5214665755711
MA010120220810055633,그로우랩스터디카페제주,제주특별자치도,제주특별자치도 제주시 동광로,일도2동,제주시,126.540781138431,33.5080794603334
MA010120220810044236,토끼네집으로오세요,제주특별자치도,제주특별자치도 제주시 한림읍 귀덕로,한림읍,제주시,126.295641254965,33.4434299109729
MA010120220810053181,아델,제주특별자치도,제주특별자치도 제주시 애월읍 유수암평화5길,애월읍,제주시,126.405521662075,33.424089131482
MA010120220810041843,미남미녀,제주특별자치도,제주특별자치도 서귀포시 색달중앙로55번길,예래동,서귀포시,126.412160965605,33.2602263888442
MA010120220810171884,호꼴락,제주특별자치도,제주특별자치도 서귀포시 표선면 표선중앙로80번길,표선면,서귀포시,126.831626063579,33.325851416485
MA010120220810163701,채우다제주,제주특별자치도,제주특별자치도 제주시 오복4길,이도2동,제주시,126.537855694753,33.4935349070951
MA010120220810177264,에이바우트커피함덕해수욕장점,제주특별자치도,제주특별자치도 제주시 조천읍 조함해안로,조천읍,제주시,126.668971949987,33.542487439915
MA010120220810180049,투썸플레이스엠제이벤처오름점,제주특별자치도,제주특별자치도 제주시 첨단로,아라동,제주시,126.571954218349,33.4546001494853
MA010120220810143190,월령15,제주특별자치도,제주특별자치도 제주시 한림읍 한림로,한림읍,제주시,126.217640717161,33.3762360772157
MA010120220810145052,카페편린,제주특별자치도,제주특별자치도 제주시 구좌읍 상도로,구좌읍,제주시,126.842816264059,33.4756968780494
MA010120220810195104,카페힐,제주특별자치도,제주특별자치도 서귀포시 표선면 민속해안로,표선면,서귀포시,126.833962412877,33.3115006227915
MA010120220810181876,카페두가시,제주특별자치도,제주특별자치도 서귀포시 안덕면 대평감산로,안덕면,서귀포시,126.366632157591,33.2354968144089
MA010120220810195718,오로지,제주특별자치도,제주특별자치도 서귀포시 토평남로99번길,영천동,서귀포시,126.587873150854,33.2676590648042
MA010120220810191172,베니스,제주특별자치도,제주특별자치도 서귀포시 동홍북로,동홍동,서귀포시,126.576153662307,33.2585853438237
MA010120220810185154,시,제주특별자치도,제주특별자치도 서귀포시 동홍서로96번길,동홍동,서귀포시,126.570461638559,33.2572404171332
MA010120220810141347,강철카페,제주특별자치도,제주특별자치도 서귀포시 대정읍 에듀시티로,대정읍,서귀포시,126.284290418362,33.2918247156609
MA010120220810124593,베메로,제주특별자치도,제주특별자치도 서귀포시 중문관광로72번길,예래동,서귀포시,126.411555470693,33.2496925921646
MA010120220810121897,북촌카페,제주특별자치도,제주특별자치도 제주시 조천읍 일주동로,조천읍,제주시,126.684667380694,33.5402473731454
MA010120220810131893,자작나무,제주특별자치도,제주특별자치도 제주시 아연로,연동,제주시,126.497894173893,33.4798375046639
MA010120220810241776,깅코,제주특별자치도,제주특별자치도 제주시 도령로,연동,제주시,126.488609090352,33.4908350321484
MA010120220810246877,사계카페1,제주특별자치도,제주특별자치도 제주시 조천읍 조함해안로,조천읍,제주시,126.673046873583,33.5440039254965
MA010120220810244572,빽다방서귀포성읍,제주특별자치도,제주특별자치도 서귀포시 표선면 성읍정의현로22번길,표선면,서귀포시,126.802204589188,33.3846840600333
